"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 01- 31","35,910","35,495","35,965","35,495","51.79K","2.09%"
"2019- 01- 30","35,175","35,130","35,335","35,000","17.72K","0.72%"
"2019- 01- 29","34,925","35,100","35,100","34,675","14.33K","-0.37%"
"2019- 01- 28","35,055","35,030","35,440","34,930","101.53K","0.33%"
"2019- 01- 25","34,940","34,785","34,965","34,565","6.34K","0.76%"
"2019- 01- 24","34,675","33,910","34,760","33,835","212.63K","2.38%"
"2019- 01- 23","33,870","33,975","34,000","33,750","5.89K","-0.32%"
"2019- 01- 22","33,980","34,015","34,140","33,910","23.16K","0.10%"
"2019- 01- 21","33,945","34,540","34,540","33,850","18.90K","-1.14%"
"2019- 01- 18","34,335","33,750","34,405","33,750","370.29K","2.40%"
"2019- 01- 17","33,530","34,210","34,520","33,530","51.90K","-1.73%"
"2019- 01- 16","34,120","34,650","34,650","33,980","66.14K","-1.23%"
"2019- 01- 15","34,545","34,780","35,070","34,380","17.75K","-0.19%"
"2019- 01- 14","34,610","34,995","34,995","34,575","16.72K","-1.09%"
"2019- 01- 11","34,990","35,295","35,295","34,990","24.92K","-0.48%"
"2019- 01- 10","35,160","35,000","35,305","34,880","13.53K","0.79%"
"2019- 01- 09","34,885","35,075","35,210","34,600","72.78K","0.39%"
"2019- 01- 08","34,750","35,245","35,245","34,650","34.29K","-0.77%"
"2019- 01- 07","35,020","35,955","36,165","34,945","64.79K","-0.41%"
"2019- 01- 04","35,165","33,940","35,165","33,760","38.33K","3.26%"
"2019- 01- 03","34,055","34,925","35,200","34,015","27.91K","-2.31%"
"2019- 01- 02","34,860","35,780","35,990","34,800","23.06K","-1.97%"
"2018- 12- 28","35,560","35,380","35,700","35,225","21.42K","1.08%"
"2018- 12- 27","35,180","36,225","36,355","35,075","44.17K","0.66%"
"2018- 12- 26","34,950","33,545","34,950","33,500","18.45K","1.91%"
"2018- 12- 24","34,295","34,645","34,710","34,250","84.93K","-1.52%"
"2018- 12- 21","34,825","34,475","34,990","34,375","46.69K","0.80%"
"2018- 12- 20","34,550","34,500","35,350","34,320","60.40K","-0.99%"
"2018- 12- 19","34,895","34,130","35,030","34,090","92.24K","2.78%"
"2018- 12- 18","33,950","33,270","34,495","33,270","37.13K","0.09%"
"2018- 12- 17","33,920","34,235","34,330","33,050","29.86K","-1.01%"
"2018- 12- 14","34,265","35,255","35,255","34,025","30.17K","-3.93%"
"2018- 12- 13","35,665","35,365","35,665","34,900","66.21K","1.05%"
"2018- 12- 12","35,295","34,795","35,345","34,715","24.39K","2.16%"
"2018- 12- 11","34,550","35,960","36,015","34,425","38.31K","-2.89%"
"2018- 12- 10","35,580","35,305","36,035","34,960","27.76K","-0.55%"
"2018- 12- 07","35,775","35,275","35,910","35,190","17.50K","1.98%"
"2018- 12- 06","35,080","35,920","35,970","34,995","32.23K","-2.77%"
"2018- 12- 05","36,080","35,750","36,095","35,610","16.85K","-0.74%"
"2018- 12- 04","36,350","36,150","36,590","36,100","19.93K","0.64%"
"2018- 12- 03","36,120","35,940","36,185","35,760","20.45K","2.41%"
"2018- 11- 30","35,270","35,350","35,710","35,180","16.88K","-0.13%"
"2018- 11- 29","35,315","36,340","36,480","35,295","18.66K","-0.69%"
"2018- 11- 28","35,560","35,835","35,975","35,425","7.95K","-0.25%"
"2018- 11- 27","35,650","35,935","36,000","35,475","25.80K","-0.15%"
"2018- 11- 26","35,705","34,560","35,810","34,560","24.06K","3.31%"
"2018- 11- 23","34,560","34,910","35,380","34,415","14.20K","-1.00%"
"2018- 11- 22","34,910","35,260","35,405","34,745","11.65K","-0.73%"
"2018- 11- 21","35,165","34,505","35,165","34,005","59.48K","0.36%"
"2018- 11- 20","35,040","35,060","35,470","34,970","32.33K","-0.79%"
"2018- 11- 19","35,320","34,465","35,340","34,295","51.73K","3.26%"
"2018- 11- 16","34,205","33,550","34,665","33,525","103.54K","2.26%"
"2018- 11- 15","33,450","33,035","33,495","32,655","104.95K","1.98%"
"2018- 11- 14","32,800","31,940","33,840","31,790","180.32K","2.02%"
"2018- 11- 13","32,150","30,850","32,300","30,850","191.45K","1.93%"
"2018- 11- 12","31,540","32,895","32,930","31,450","75.38K","-6.95%"
"2018- 11- 09","33,895","34,980","35,000","33,620","61.01K","-3.21%"
"2018- 11- 08","35,020","35,480","35,480","34,945","140.38K","0.76%"
"2018- 11- 07","34,755","35,540","35,880","34,660","63.65K","-1.52%"
"2018- 11- 06","35,290","35,535","35,700","34,700","39.76K","0.58%"
"2018- 11- 05","35,085","34,960","35,405","34,645","74.38K","1.83%"
"2018- 11- 02","34,455","33,055","34,455","32,940","61.65K","6.13%"
"2018- 11- 01","32,465","32,250","33,515","32,120","258.73K","1.63%"
"2018- 10- 31","31,945","32,925","32,925","31,660","76.40K","-2.73%"
"2018- 10- 30","32,840","31,505","32,840","31,125","54.64K","3.30%"
"2018- 10- 29","31,790","32,830","33,645","31,790","64.34K","-3.32%"
"2018- 10- 26","32,880","34,715","34,715","32,535","91.17K","-4.20%"
"2018- 10- 25","34,320","33,270","34,570","32,725","70.86K","-0.23%"
"2018- 10- 24","34,400","35,915","36,300","34,335","50.19K","-3.70%"
"2018- 10- 23","35,720","36,945","37,050","35,595","43.13K","-5.76%"
"2018- 10- 22","37,905","37,395","38,000","37,170","76.00K","0.12%"
"2018- 10- 19","37,860","36,660","38,005","36,235","65.82K","2.71%"
"2018- 10- 18","36,860","37,595","37,695","36,835","58.19K","-1.68%"
"2018- 10- 17","37,490","38,270","38,295","37,135","34.62K","0.27%"
"2018- 10- 16","37,390","37,275","37,900","37,100","119.40K","0.67%"
"2018- 10- 15","37,140","38,605","38,605","37,020","20.20K","-3.74%"
"2018- 10- 12","38,585","37,465","38,605","37,220","97.75K","2.84%"
"2018- 10- 11","37,520","38,035","38,675","37,430","55.90K","-4.65%"
"2018- 10- 10","39,350","40,175","40,320","39,265","38.74K","-1.53%"
"2018- 10- 08","39,960","40,220","40,855","39,900","54.59K","-1.09%"
"2018- 10- 05","40,400","41,215","41,570","40,210","143.68K","-2.49%"
"2018- 10- 04","41,430","41,145","41,810","40,705","103.07K","0.72%"
"2018- 10- 02","41,135","42,825","42,840","41,135","80.85K","-3.95%"
"2018- 10- 01","42,825","43,610","43,710","42,245","102.74K","-1.80%"
"2018- 09- 28","43,610","44,240","44,495","43,390","110.20K","-1.35%"
"2018- 09- 27","44,205","43,850","44,500","43,700","28.61K","0.47%"
"2018- 09- 21","44,000","43,970","44,095","43,380","36.98K","0.82%"
"2018- 09- 20","43,640","43,615","45,045","43,255","249.89K","0.06%"
"2018- 09- 19","43,615","43,670","43,865","43,235","70.38K","-0.11%"
"2018- 09- 18","43,665","43,235","43,730","42,985","60.08K","0.62%"
"2018- 09- 17","43,395","43,345","43,620","43,205","120.14K","0.78%"
"2018- 09- 14","43,060","42,780","43,220","42,410","93.13K","-0.10%"
"2018- 09- 13","43,105","42,515","43,105","42,240","121.64K","2.14%"
"2018- 09- 12","42,200","41,410","42,355","41,410","64.33K","1.97%"
"2018- 09- 11","41,385","41,110","41,415","40,930","16.95K","0.60%"
"2018- 09- 10","41,140","41,460","41,620","40,930","25.24K","-0.77%"
"2018- 09- 07","41,460","41,220","41,525","41,055","29.88K","0.34%"
"2018- 09- 06","41,320","41,500","41,755","40,875","53.50K","-0.41%"
"2018- 09- 05","41,490","42,120","42,345","41,400","79.14K","-1.31%"
"2018- 09- 04","42,040","41,270","42,130","41,270","168.64K","2.49%"
"2018- 09- 03","41,020","41,110","41,270","40,755","62.53K","-0.29%"
"2018- 08- 31","41,140","40,100","41,190","39,940","137.11K","3.21%"
"2018- 08- 30","39,860","39,950","40,165","39,750","127.84K","-0.23%"
"2018- 08- 29","39,950","40,000","40,145","39,870","11.78K","0.38%"
"2018- 08- 28","39,800","40,690","40,690","39,800","24.66K","-1.29%"
"2018- 08- 27","40,320","40,395","40,720","40,265","82.23K","0.81%"
"2018- 08- 24","39,995","39,375","40,195","39,240","25.82K","1.81%"
"2018- 08- 23","39,285","39,195","39,320","38,705","29.81K","0.65%"
"2018- 08- 22","39,030","39,285","39,540","38,890","11.29K","-0.32%"
"2018- 08- 21","39,155","38,280","39,360","38,280","74.93K","2.59%"
"2018- 08- 20","38,165","38,745","38,810","38,035","18.32K","-0.44%"
"2018- 08- 17","38,335","37,360","38,590","37,360","38.72K","2.86%"
"2018- 08- 16","37,270","37,195","37,380","36,460","83.05K","-0.82%"
"2018- 08- 14","37,580","37,250","37,935","37,245","51.79K","0.70%"
"2018- 08- 13","37,320","38,795","38,795","37,180","57.00K","-4.21%"
"2018- 08- 10","38,960","39,085","39,600","38,660","57.32K","-0.32%"
"2018- 08- 09","39,085","38,510","39,085","38,390","24.05K","0.24%"
"2018- 08- 08","38,990","38,960","39,150","38,700","19.46K","0.92%"
"2018- 08- 07","38,635","38,290","38,800","37,680","82.17K","1.09%"
"2018- 08- 06","38,220","38,600","38,990","38,220","29.51K","-0.98%"
"2018- 08- 03","38,600","38,575","38,750","38,380","49.94K","0.85%"
"2018- 08- 02","38,275","38,695","38,700","37,780","36.93K","-0.62%"
"2018- 08- 01","38,515","37,905","39,010","37,850","117.26K","2.58%"
"2018- 07- 31","37,545","36,260","37,545","36,260","29.28K","3.15%"
"2018- 07- 30","36,400","36,215","36,625","35,615","44.41K","-0.14%"
"2018- 07- 27","36,450","36,585","36,755","36,260","76.07K","0.25%"
"2018- 07- 26","36,360","36,275","36,785","35,455","101.31K","1.76%"
"2018- 07- 25","35,730","37,505","37,600","35,530","77.19K","-4.73%"
"2018- 07- 24","37,505","37,850","38,250","37,340","45.69K","-0.53%"
"2018- 07- 23","37,705","39,740","39,755","37,655","83.88K","-4.93%"
"2018- 07- 20","39,660","40,015","40,140","39,400","61.11K","-0.74%"
"2018- 07- 19","39,955","40,575","40,740","39,690","60.36K","-1.36%"
"2018- 07- 18","40,505","41,185","41,430","40,405","27.82K","-1.12%"
"2018- 07- 17","40,965","41,215","41,290","40,855","15.46K","-0.45%"
"2018- 07- 16","41,150","41,070","41,585","40,940","39.24K","0.86%"
"2018- 07- 13","40,800","40,205","40,935","40,200","17.82K","0.41%"
"2018- 07- 12","40,635","40,005","40,695","39,945","20.99K","1.71%"
"2018- 07- 11","39,950","40,575","40,735","39,750","40.42K","-2.19%"
"2018- 07- 10","40,845","41,300","41,325","40,845","28.98K","-0.75%"
"2018- 07- 09","41,155","40,990","41,505","40,825","15.73K","0.49%"
"2018- 07- 06","40,955","40,330","41,050","39,500","37.44K","2.12%"
"2018- 07- 05","40,105","40,670","40,855","39,450","21.16K","-0.99%"
"2018- 07- 04","40,505","40,605","41,165","40,235","20.13K","-0.25%"
"2018- 07- 03","40,605","40,985","41,170","40,150","61.64K","0.04%"
"2018- 07- 02","40,590","41,440","41,700","40,500","22.28K","-1.79%"
"2018- 06- 29","41,330","41,320","41,520","40,570","122.16K","0.82%"
"2018- 06- 28","40,995","41,675","41,910","40,905","22.30K","-1.97%"
"2018- 06- 27","41,820","41,620","42,470","41,620","110.45K","0.30%"
"2018- 06- 26","41,695","40,995","41,780","40,705","42.00K","0.40%"
"2018- 06- 25","41,530","41,670","41,700","41,120","22.57K","0.19%"
"2018- 06- 22","41,450","40,420","41,540","40,420","37.99K","1.67%"
"2018- 06- 21","40,770","41,580","41,580","40,770","51.21K","-1.98%"
"2018- 06- 20","41,595","40,355","41,740","40,195","109.92K","4.07%"
"2018- 06- 19","39,970","42,045","42,060","39,970","71.99K","-4.92%"
"2018- 06- 18","42,040","42,810","43,375","41,735","131.69K","-1.48%"
"2018- 06- 15","42,670","42,035","42,770","41,975","185.98K","1.55%"
"2018- 06- 14","42,020","41,680","42,020","41,485","80.23K","0.82%"
"2018- 06- 12","41,680","41,330","42,090","41,330","75.25K","1.31%"
"2018- 06- 11","41,140","41,230","41,400","41,055","28.38K","-0.22%"
"2018- 06- 08","41,230","41,570","41,780","41,230","23.13K","-0.90%"
"2018- 06- 07","41,605","41,180","41,685","41,075","30.68K","1.27%"
"2018- 06- 05","41,085","41,700","41,855","40,845","54.91K","-0.74%"
"2018- 06- 04","41,390","42,510","42,510","41,090","73.69K","-2.73%"
"2018- 06- 01","42,550","41,760","42,755","41,760","59.96K","1.89%"
"2018- 05- 31","41,760","42,200","42,300","41,590","33.49K","-0.30%"
"2018- 05- 30","41,885","41,950","41,950","40,985","84.89K","0.31%"
"2018- 05- 29","41,755","42,175","42,885","41,755","62.44K","-0.73%"
"2018- 05- 28","42,060","41,745","42,460","41,410","48.78K","-0.72%"
"2018- 05- 25","42,365","41,355","42,575","41,355","172.17K","2.47%"
"2018- 05- 24","41,345","40,540","41,450","40,540","52.53K","1.99%"
"2018- 05- 23","40,540","41,470","41,470","40,180","60.28K","-2.30%"
"2018- 05- 21","41,495","41,335","41,630","41,265","34.89K","0.39%"
"2018- 05- 18","41,335","41,295","41,600","41,035","59.68K","1.11%"
"2018- 05- 17","40,880","41,355","41,355","40,510","39.15K","-0.37%"
"2018- 05- 16","41,030","40,615","41,435","40,290","108.96K","1.63%"
"2018- 05- 15","40,370","40,025","40,700","39,780","74.79K","2.20%"
"2018- 05- 14","39,500","40,550","40,745","39,465","23.88K","-2.46%"
"2018- 05- 11","40,495","39,800","41,050","39,800","90.63K","1.41%"
"2018- 05- 10","39,930","40,295","40,500","39,600","47.66K","-0.59%"
"2018- 05- 09","40,165","37,895","40,450","37,820","97.45K","6.62%"
"2018- 05- 08","37,670","39,325","40,230","37,670","90.79K","-4.17%"
"2018- 05- 07","39,310","39,310","39,310","39,310","","0.00%"
"2018- 05- 04","39,310","40,835","40,900","39,230","186.74K","-4.11%"
"2018- 05- 03","40,995","41,470","42,005","40,995","102.84K","-0.82%"
"2018- 05- 02","41,335","41,225","42,610","40,720","221.84K","-3.20%"
"2018- 05- 01","42,700","42,700","42,700","42,700","","0.00%"
"2018- 04- 30","42,700","43,510","43,865","42,250","102.85K","-2.58%"
"2018- 04- 27","43,830","43,240","43,850","42,750","123.09K","2.55%"
"2018- 04- 26","42,740","42,600","42,910","42,435","52.44K","2.00%"
"2018- 04- 25","41,900","41,300","42,265","40,885","117.01K","0.75%"
"2018- 04- 24","41,590","42,000","42,830","41,510","120.02K","-1.00%"
"2018- 04- 23","42,010","43,650","43,790","41,970","171.04K","-4.72%"
"2018- 04- 20","44,090","43,900","44,630","43,010","168.48K","0.44%"
"2018- 04- 19","43,895","45,345","45,500","43,705","281.31K","-4.05%"
"2018- 04- 18","45,750","46,975","47,185","45,665","196.64K","-2.14%"
"2018- 04- 17","46,750","47,270","47,355","46,560","100.45K","-1.02%"
"2018- 04- 16","47,230","47,110","47,710","47,085","97.62K","0.03%"
"2018- 04- 13","47,215","46,755","47,290","45,830","199.22K","0.11%"
"2018- 04- 12","47,165","48,570","48,595","46,975","141.26K","-2.32%"
"2018- 04- 11","48,285","48,590","48,670","48,115","134.47K","-0.03%"
"2018- 04- 10","48,300","48,150","48,530","47,985","429.74K","1.12%"
"2018- 04- 09","47,765","46,700","47,815","46,530","212.72K","2.96%"
"2018- 04- 08","46,390","46,390","46,390","46,390","","0.00%"
"2018- 04- 06","46,390","46,090","46,565","46,000","51.47K","0.61%"
"2018- 04- 05","46,110","46,250","47,070","46,000","173.98K","0.10%"
"2018- 04- 04","46,065","46,100","46,700","45,755","95.48K","0.53%"
"2018- 04- 03","45,820","45,205","45,990","45,045","65.01K","0.07%"
"2018- 04- 02","45,790","46,115","46,440","45,725","80.39K","-0.51%"
"2018- 04- 01","46,025","46,025","46,025","46,025","","0.00%"
"2018- 03- 30","46,025","46,520","46,620","45,800","103.49K","-0.35%"
"2018- 03- 29","46,185","44,705","46,185","44,655","192.72K","4.73%"
"2018- 03- 28","44,100","44,675","44,910","43,750","95.79K","-2.48%"
"2018- 03- 27","45,220","45,660","45,775","45,220","79.67K","0.29%"
"2018- 03- 26","45,090","44,120","45,175","43,640","148.94K","2.05%"
"2018- 03- 23","44,185","45,120","46,065","44,050","184.06K","-5.02%"
"2018- 03- 22","46,520","47,750","48,155","46,315","154.66K","-2.21%"
"2018- 03- 21","47,570","47,530","48,095","47,465","307.50K","0.19%"
"2018- 03- 20","47,480","45,960","47,500","45,960","88.46K","2.15%"
"2018- 03- 19","46,480","47,025","47,250","46,480","42.46K","-1.03%"
"2018- 03- 16","46,965","47,220","47,400","46,725","135.29K","0.23%"
"2018- 03- 15","46,855","46,405","47,245","46,235","167.65K","1.75%"
"2018- 03- 14","46,050","45,860","46,300","45,610","54.04K","-0.32%"
"2018- 03- 13","46,200","46,350","46,385","45,700","88.63K","-0.47%"
"2018- 03- 12","46,420","45,985","46,565","45,310","71.87K","1.59%"
"2018- 03- 09","45,695","46,205","46,740","45,425","133.09K","-1.32%"
"2018- 03- 08","46,305","45,275","46,305","45,230","265.78K","3.26%"
"2018- 03- 07","44,845","46,180","46,720","44,675","309.06K","-5.38%"
"2018- 03- 06","47,395","47,610","47,785","46,440","129.49K","0.42%"
"2018- 03- 05","47,195","47,425","48,230","46,575","368.48K","-0.20%"
"2018- 03- 02","47,290","45,765","47,375","45,765","159.15K","2.15%"
"2018- 03- 01","46,295","46,295","46,295","46,295","","0.00%"
"2018- 02- 28","46,295","46,125","47,295","46,050","174.87K","-1.84%"
"2018- 02- 27","47,165","46,685","47,355","46,305","296.50K","2.39%"
"2018- 02- 26","46,065","45,865","46,415","45,850","213.26K","1.21%"
"2018- 02- 23","45,515","45,020","45,750","44,925","183.37K","1.97%"
"2018- 02- 22","44,635","44,375","44,925","44,105","73.66K","-0.11%"
"2018- 02- 21","44,685","44,300","45,060","44,180","72.02K","1.14%"
"2018- 02- 20","44,180","45,270","45,600","44,100","94.00K","-2.47%"
"2018- 02- 19","45,300","44,560","45,350","44,180","140.97K","3.00%"
"2018- 02- 14","43,980","42,860","44,000","42,700","46.48K","3.42%"
"2018- 02- 13","42,525","43,900","44,130","42,525","89.05K","-1.90%"
"2018- 02- 12","43,350","43,300","44,285","43,300","159.51K","1.87%"
"2018- 02- 09","42,555","40,995","43,240","40,870","96.67K","-0.34%"
"2018- 02- 08","42,700","40,805","42,925","39,725","173.34K","4.61%"
"2018- 02- 07","40,820","44,120","44,160","40,820","136.91K","-5.45%"
"2018- 02- 06","43,175","41,130","43,405","41,000","452.60K","0.49%"
"2018- 02- 05","42,965","44,185","44,725","42,965","213.36K","-5.59%"
"2018- 02- 04","45,510","45,510","45,510","45,510","","0.00%"
"2018- 02- 02","45,510","45,730","46,010","44,565","203.55K","-0.24%"
"2018- 02- 01","45,620","47,410","47,745","45,530","330.37K","-3.82%"
"2018- 01- 31","47,430","47,380","47,995","46,755","132.90K","-2.03%"
"2018- 01- 30","48,415","48,490","49,160","48,030","275.14K","0.45%"
"2018- 01- 29","48,200","46,165","48,550","46,160","320.32K","4.10%"
"2018- 01- 26","46,300","45,300","46,500","44,895","128.20K","1.78%"
"2018- 01- 25","45,490","45,510","45,875","44,745","162.61K","-0.61%"
"2018- 01- 24","45,770","46,495","46,715","45,360","172.48K","0.05%"
"2018- 01- 23","45,745","44,555","45,745","44,185","131.22K","4.26%"
"2018- 01- 22","43,875","43,715","44,450","42,650","419.63K","-0.77%"
"2018- 01- 19","44,215","47,090","47,145","43,880","246.64K","-5.43%"
"2018- 01- 18","46,755","46,035","47,080","45,700","205.64K","0.91%"
"2018- 01- 17","46,335","48,630","48,805","46,200","338.83K","-4.72%"
"2018- 01- 16","48,630","48,690","49,440","47,465","388.15K","-0.69%"
"2018- 01- 15","48,970","47,555","49,055","46,350","407.42K","3.84%"
"2018- 01- 12","47,160","44,210","49,345","44,210","565.85K","6.83%"
"2018- 01- 11","44,145","42,530","44,145","42,305","253.84K","3.68%"
"2018- 01- 10","42,580","43,000","43,580","41,205","420.35K","0.31%"
"2018- 01- 09","42,450","42,910","43,605","42,200","400.77K","-1.10%"
"2018- 01- 08","42,920","41,680","42,920","41,510","409.47K","4.77%"
"2018- 01- 05","40,965","39,365","40,965","39,365","215.26K","4.18%"
"2018- 01- 04","39,320","40,500","40,700","38,870","306.91K","-2.65%"
"2018- 01- 03","40,390","39,475","40,615","39,445","423.68K","2.58%"
"2018- 01- 02","39,375","38,375","39,455","38,205","374.24K","3.05%"
"2017- 12- 28","38,210","37,790","38,285","37,570","223.81K","1.25%"
"2017- 12- 27","37,740","36,755","37,740","36,345","243.91K","7.29%"
"2017- 12- 26","35,175","35,220","36,215","35,175","86.23K","0.21%"
"2017- 12- 22","35,100","33,985","35,155","33,850","20.85K","3.68%"
"2017- 12- 21","33,855","34,205","34,430","33,855","29.40K","-1.38%"
"2017- 12- 20","34,330","34,550","34,940","34,315","53.41K","-1.36%"
"2017- 12- 19","34,805","34,600","34,835","33,765","55.34K","0.04%"
"2017- 12- 18","34,790","35,505","35,595","34,780","90.06K","-1.30%"
"2017- 12- 15","35,250","35,190","35,720","34,835","36.00K","0.23%"
"2017- 12- 14","35,170","35,795","35,925","34,820","53.50K","-1.18%"
"2017- 12- 13","35,590","35,055","35,660","35,025","110.68K","1.92%"
"2017- 12- 12","34,920","35,340","35,395","34,570","34.30K","-0.37%"
"2017- 12- 11","35,050","33,975","35,050","33,880","28.88K","3.48%"
"2017- 12- 08","33,870","34,055","34,460","33,800","42.11K","-0.56%"
"2017- 12- 07","34,060","35,270","35,280","33,625","223.16K","-3.02%"
"2017- 12- 06","35,120","35,965","36,060","34,740","62.73K","-1.64%"
"2017- 12- 05","35,705","36,795","36,805","35,660","89.81K","-2.98%"
"2017- 12- 04","36,800","36,900","37,240","36,530","103.98K","-0.50%"
"2017- 12- 01","36,985","36,145","37,090","36,020","113.63K","3.64%"
"2017- 11- 30","35,685","36,330","36,400","35,425","106.20K","-1.35%"
"2017- 11- 29","36,175","35,840","36,450","35,615","143.71K","1.05%"
"2017- 11- 28","35,800","37,395","37,555","35,800","135.00K","-3.27%"
"2017- 11- 27","37,010","36,685","37,400","36,565","140.26K","-0.07%"
"2017- 11- 24","37,035","37,750","38,100","37,035","206.33K","-2.04%"
"2017- 11- 23","37,805","36,190","37,805","35,625","651.63K","3.35%"
"2017- 11- 22","36,580","38,785","38,785","36,580","357.11K","-4.50%"
"2017- 11- 21","38,305","38,170","38,945","37,800","460.66K","0.80%"
"2017- 11- 20","38,000","36,900","38,000","36,900","369.20K","2.97%"
"2017- 11- 17","36,905","37,175","37,185","36,455","364.16K","-0.86%"
"2017- 11- 16","37,225","37,225","37,725","35,830","495.90K","1.17%"
"2017- 11- 15","36,795","35,220","37,160","34,915","485.45K","4.98%"
"2017- 11- 14","35,050","34,195","35,100","34,035","412.42K","3.36%"
"2017- 11- 13","33,910","32,600","33,920","32,600","693.63K","4.31%"
"2017- 11- 10","32,510","32,240","32,565","32,205","148.25K","0.43%"
"2017- 11- 09","32,370","32,515","32,655","32,335","342.97K","-0.14%"
"2017- 11- 08","32,415","31,800","32,415","31,705","183.19K","1.84%"
"2017- 11- 07","31,830","32,405","32,405","31,670","262.64K","-1.77%"
"2017- 11- 06","32,405","32,360","32,405","32,000","325.84K","0.75%"
"2017- 11- 03","32,165","31,690","32,165","31,690","420.73K","2.37%"
"2017- 11- 02","31,420","31,745","31,840","31,265","187.45K","-0.38%"
"2017- 11- 01","31,540","31,290","31,695","31,255","199.36K","1.07%"
"2017- 10- 31","31,205","30,935","31,225","30,755","85.59K","0.92%"
"2017- 10- 30","30,920","31,220","31,245","30,840","136.35K","-1.02%"
"2017- 10- 27","31,240","30,765","31,250","30,500","113.28K","1.99%"
"2017- 10- 26","30,630","31,410","31,440","30,630","242.34K","-2.51%"
"2017- 10- 25","31,420","31,830","31,830","31,330","198.87K","-1.23%"
"2017- 10- 24","31,810","31,200","31,850","31,140","212.91K","2.27%"
"2017- 10- 23","31,105","31,130","31,545","31,000","108.34K","-0.08%"
"2017- 10- 20","31,130","30,745","31,185","30,625","311.88K","1.25%"
"2017- 10- 19","30,745","31,555","31,600","30,620","369.28K","-1.79%"
"2017- 10- 18","31,305","31,620","32,235","31,265","1.15M","0.02%"
"2017- 10- 17","31,300","30,160","31,425","30,055","646.19K","3.66%"
"2017- 10- 16","30,195","30,295","30,565","29,690","290.70K","0.68%"
"2017- 10- 13","29,990","29,580","30,770","29,580","823.21K","1.92%"
"2017- 10- 12","29,425","28,795","29,470","28,755","244.51K","2.74%"
"2017- 10- 11","28,640","28,545","28,915","28,545","148.39K","0.67%"
"2017- 10- 10","28,450","28,455","28,690","28,420","64.66K","1.03%"
"2017- 10- 09","28,160","28,160","28,160","28,160","","0.00%"
"2017- 09- 29","28,160","28,100","28,410","27,920","56.97K","0.43%"
"2017- 09- 28","28,040","28,540","28,540","28,035","111.58K","-1.35%"
"2017- 09- 27","28,425","28,130","28,500","28,125","58.45K","1.07%"
"2017- 09- 26","28,125","28,005","28,420","27,975","105.51K","-0.04%"
"2017- 09- 25","28,135","28,245","28,570","27,910","86.36K","0.00%"
"2017- 09- 24","28,135","28,135","28,135","28,135","","0.00%"
"2017- 09- 22","28,135","28,795","28,795","27,960","136.74K","-2.38%"
"2017- 09- 21","28,820","29,295","29,380","28,640","203.95K","-0.69%"
"2017- 09- 20","29,020","28,710","29,370","28,690","741.88K","1.27%"
"2017- 09- 19","28,655","28,275","28,665","28,065","223.99K","1.72%"
"2017- 09- 18","28,170","28,240","28,465","28,110","273.02K","0.77%"
"2017- 09- 15","27,955","27,250","27,970","27,250","571.91K","2.59%"
"2017- 09- 14","27,250","26,800","27,335","26,790","96.69K","1.66%"
"2017- 09- 13","26,805","27,070","27,070","26,790","117.91K","-0.69%"
"2017- 09- 12","26,990","27,135","27,135","26,865","37.18K","0.09%"
"2017- 09- 11","26,965","26,950","27,140","26,900","44.87K","0.11%"
"2017- 09- 08","26,935","27,110","27,185","26,845","29.40K","-0.54%"
"2017- 09- 07","27,080","26,900","27,100","26,860","74.93K","1.29%"
"2017- 09- 06","26,735","26,470","26,815","26,470","55.56K","0.81%"
"2017- 09- 05","26,520","26,845","26,900","26,430","45.89K","-0.67%"
"2017- 09- 04","26,700","26,370","26,925","26,320","54.36K","-1.60%"
"2017- 09- 01","27,135","27,075","27,265","27,000","135.44K","0.72%"
"2017- 08- 31","26,940","26,955","27,070","26,760","59.31K","0.30%"
"2017- 08- 30","26,860","27,010","27,095","26,815","81.28K","-0.17%"
"2017- 08- 29","26,905","26,700","26,990","26,620","168.56K","0.49%"
"2017- 08- 28","26,775","26,245","26,790","26,245","130.81K","2.16%"
"2017- 08- 25","26,210","26,155","26,240","26,090","14.91K","0.83%"
"2017- 08- 24","25,995","26,020","26,140","25,990","52.00K","-0.15%"
"2017- 08- 23","26,035","26,265","26,300","25,940","14.88K","-0.44%"
"2017- 08- 22","26,150","25,935","26,185","25,935","34.13K","1.18%"
"2017- 08- 21","25,845","25,925","25,955","25,810","25.42K","0.12%"
"2017- 08- 18","25,815","25,475","25,855","25,475","66.50K","0.51%"
"2017- 08- 17","25,685","25,580","25,715","25,500","29.29K","0.69%"
"2017- 08- 16","25,510","25,265","25,510","25,250","11.65K","1.67%"
"2017- 08- 14","25,090","25,115","25,200","24,965","12.85K","0.34%"
"2017- 08- 11","25,005","25,090","25,300","24,900","68.56K","-2.13%"
"2017- 08- 10","25,550","25,310","25,800","25,310","35.14K","0.63%"
"2017- 08- 09","25,390","25,670","25,670","25,385","33.61K","-1.53%"
"2017- 08- 08","25,785","25,915","25,970","25,580","12.14K","-0.02%"
"2017- 08- 07","25,790","25,275","25,920","25,235","38.15K","2.44%"
"2017- 08- 04","25,175","25,300","25,575","25,100","20.87K","-0.81%"
"2017- 08- 03","25,380","26,040","26,065","25,300","31.77K","-2.23%"
"2017- 08- 02","25,960","26,005","26,100","25,920","51.48K","-0.12%"
